FIPS,County,State,2012,2013,2014,2015
41063,Wallowa,OR,321627,259350,269459,279295
41065,Wasco,OR,1083948,1036507,1039048,1055520
41067,Washington,OR,37215292,37697971,39421746,41825629
41069,Wheeler,OR,23145,22198,28629,38816
41071,Yamhill,OR,2547284,2695222,2861343,2945410
42001,Adams,PA,2924119,2983069,3008404,3043590
42003,Allegheny,PA,83406026,82424665,84396670,85882363
42005,Armstrong,PA,2660408,2738864,3022953,2945147
42007,Beaver,PA,6374575,6331054,6311281,6110295
42009,Bedford,PA,1177301,1211737,1223657,1268943
42011,Berks,PA,15864353,16030505,16897789,17656036
42013,Blair,PA,4750095,4772641,4789747,4813762
42015,Bradford,PA,2543767,2661249,2851300,2978713
42017,Bucks,PA,28425041,29503190,29258736,28848466
42019,Butler,PA,8314655,8790256,9180617,9174180
42021,Cambria,PA,4105736,4063606,4101776,4061625
42023,Cameron,PA,146651,156976,167085,159452
42025,Carbon,PA,1759381,1791236,1679827,1621050
42027,Centre,PA,7248047,7684425,8075522,8116164
42029,Chester,PA,38441468,38209140,38142525,40689000
42031,Clarion,PA,1202816,1125079,1091357,1115234
42033,Clearfield,PA,2348928,2362161,2380211,2335314
42035,Clinton,PA,1258380,1325197,1393281,1381266
42037,Columbia,PA,2040715,2056310,2056414,2072925
42039,Crawford,PA,2352050,2326914,2369827,2328900
42041,Cumberland,PA,12971265,12895068,13182315,13067718
42043,Dauphin,PA,19000492,19565858,20394672,21107585
42045,Delaware,PA,26670305,27318563,27640467,27346092
42047,Elk,PA,1128417,1106652,1193713,1182106
42049,Erie,PA,10298979,10221269,10376196,10095366
42051,Fayette,PA,3326392,3358363,3409106,3547223
42053,Forest,PA,207081,201510,214462,284825
42055,Franklin,PA,4500786,4762946,4818666,4864483
42057,Fulton,PA,416440,442968,442440,432736
42059,Greene,PA,3001243,3286840,3489687,3259973
42061,Huntingdon,PA,951467,958253,969771,966260
42063,Indiana,PA,4186318,4220998,4377118,4413947
42065,Jefferson,PA,1366765,1325236,1429202,1609984
42067,Juniata,PA,471681,491733,507430,522893
42069,Lackawanna,PA,7727610,7920921,8123502,8178125
42071,Lancaster,PA,22425145,23120628,23507101,24680496
42073,Lawrence,PA,2533760,2550405,2593290,2580305
42075,Lebanon,PA,4366798,4424101,4623928,4636881
42077,Lehigh,PA,19224736,20114998,22186671,22893004
42079,Luzerne,PA,12970235,14155660,13901582,14903983
42081,Lycoming,PA,5049431,5197469,5482527,5252877
42083,McKean,PA,1868601,1767925,1991932,2229041
42085,Mercer,PA,3879815,3810415,3763700,3894396
42087,Mifflin,PA,1211764,1217715,1219505,1263807
42089,Monroe,PA,5391535,5172961,5128904,4986585
42091,Montgomery,PA,71166257,73946625,73936537,76285849
42093,Montour,PA,1817858,1937112,1767354,1771806
42095,Northampton,PA,10402557,10695102,10956147,10938687
42097,Northumberland,PA,2338092,2342245,2434132,2517544
42099,Perry,PA,632288,633687,634987,637435
42101,Philadelphia,PA,103763713,103120440,104154818,105642936
42103,Pike,PA,823865,837796,901837,946380
42105,Potter,PA,565164,494085,552972,568390
42107,Schuylkill,PA,3946247,4142185,4177462,4162678
42109,Snyder,PA,1076506,1104025,1110539,1090797
42111,Somerset,PA,2352464,2266400,2509652,2344121
42113,Sullivan,PA,129685,130272,141782,135636
42115,Susquehanna,PA,1039679,1119039,1189777,1378744
42117,Tioga,PA,1228480,1297278,1325993,1481283
42119,Union,PA,1343932,1376451,1435365,1423460
42121,Venango,PA,1592898,1632326,1641997,1600257
42123,Warren,PA,1423933,1708208,2309444,2026371
42125,Washington,PA,11609090,12036113,13198168,14943520
42127,Wayne,PA,1293175,1308546,1267156,1236960
42129,Westmoreland,PA,11856398,12025672,12752838,12590287
42131,Wyoming,PA,1097430,1146807,1260489,1552110
42133,York,PA,17326011,17862722,17788741,17784846
44001,Bristol,RI,1301303,1358472,1357914,1346723
44003,Kent,RI,9772967,8732946,8696086,8737696
44005,Newport,RI,5276581,5402905,5349302,5247334
44007,Providence,RI,30195163,31025118,31266373,31984280
44009,Washington,RI,5096008,5563474,5536041,5718050
45001,Abbeville,SC,437917,426823,406917,403490
45003,Aiken,SC,5941208,5790929,5766008,5646124
45005,Allendale,SC,284484,281434,274466,280100
45007,Anderson,SC,5119878,5137180,4949180,5225118
45009,Bamberg,SC,259482,253671,254770,244702
45011,Barnwell,SC,375903,363720,448297,496706
45013,Beaufort,SC,6850204,6831122,6853982,6919948
45015,Berkeley,SC,5340789,5350165,5880314,6193694
45017,Calhoun,SC,373037,475171,543955,658104
45019,Charleston,SC,23299716,24599032,24865440,25622801
45021,Cherokee,SC,1400452,1385594,1398135,1474406
45023,Chester,SC,763220,789325,781813,811648
45025,Chesterfield,SC,1090486,1142432,1235453,1302919
45027,Clarendon,SC,473093,473017,455002,465661
45029,Colleton,SC,835993,773671,754798,784021
45031,Darlington,SC,1960829,2067913,2033881,2046548
45033,Dillon,SC,611997,616165,692829,784035
45035,Dorchester,SC,2579776,2510329,2403259,2464512
45037,Edgefield,SC,420238,444451,478693,506540
45039,Fairfield,SC,965844,1086189,1185801,1405278
45041,Florence,SC,5505786,5574597,5815378,6069516
45043,Georgetown,SC,2068101,2119603,2292765,2295299
45045,Greenville,SC,24214698,24270833,25044139,26046269
45047,Greenwood,SC,2506718,2430923,2538831,2643362
45049,Hampton,SC,393282,383144,377453,375995
45051,Horry,SC,10978255,11093604,11223200,11667888
45053,Jasper,SC,732469,776017,828830,846949
45055,Kershaw,SC,1500510,1482448,1496571,1538378
45057,Lancaster,SC,1746164,1666346,1788039,1956051
45059,Laurens,SC,1411057,2036649,3187535,3426671
45061,Lee,SC,249459,251492,245572,246624
45063,Lexington,SC,8550335,8819288,8986270,9322361
45065,McCormick,SC,138176,150978,151764,153906
45067,Marion,SC,443671,445715,420281,402991
45069,Marlboro,SC,612943,637340,634643,644335
45071,Newberry,SC,1133998,1105670,1070961,1105477
45073,Oconee,SC,3007365,3053028,2963911,3072533
45075,Orangeburg,SC,2779499,2865007,2830605,2828675
45077,Pickens,SC,2847944,2952809,2926941,2920125
45079,Richland,SC,20953223,21205806,21545759,21871785
45081,Saluda,SC,261320,247772,250901,259159
45083,Spartanburg,SC,10981803,11073568,11232807,11665425
45085,Sumter,SC,3457456,3391877,3361823,3366546
45087,Union,SC,674821,816010,707540,694387
45089,Williamsburg,SC,597656,593630,583592,607725
45091,York,SC,8243587,8696719,9111916,9488936
46003,Aurora,SD,105303,130808,144985,148688
46005,Beadle,SD,721233,749040,771714,828767
46007,Bennett,SD,76395,79994,77481,78714
46009,Bon Homme,SD,160066,169705,170471,179674
46011,Brookings,SD,1636155,1701442,1715903,1840775
46013,Brown,SD,2440301,2505460,2539417,2683080
46015,Brule,SD,209641,208902,200631,206003
46017,Buffalo,SD,98587,89736,94108,91848
46019,Butte,SD,245086,244641,246358,245109
46021,Campbell,SD,75717,85580,83963,89099
46023,Charles Mix,SD,387662,391084,381623,402948
46025,Clark,SD,163669,167325,161809,177433
46027,Clay,SD,433203,477814,514319,555515
46029,Codington,SD,1391532,1365452,1289250,1283515
46031,Corson,SD,101906,111180,104209,102353
46033,Custer,SD,182325,188465,205164,208454
46035,Davison,SD,996592,1019543,1006031,998117
46037,Day,SD,226710,260040,257307,271523
46039,Deuel,SD,226663,238408,246513,221240
46041,Dewey,SD,166132,158590,157841,159044
46043,Douglas,SD,135711,170703,175203,189957
46045,Edmunds,SD,208386,237002,231240,244905
46047,Fall River,SD,243588,315448,303779,311841
46049,Faulk,SD,129869,163045,156036,154621
46051,Grant,SD,523630,594462,550982,515162
46053,Gregory,SD,127510,142059,140814,147444
46055,Haakon,SD,87056,96810,91734,94275
46057,Hamlin,SD,208691,213211,215048,223541
46059,Hand,SD,203349,231933,220899,240860
46061,Hanson,SD,92903,107977,103139,107547
46063,Harding,SD,65079,73675,73851,72535
46065,Hughes,SD,1057915,1107835,1187480,1182616
46067,Hutchinson,SD,253169,260214,253914,280350
46069,Hyde,SD,95423,94788,90007,93996
46071,Jackson,SD,64450,67237,67385,71596
46073,Jerauld,SD,174295,174566,170119,175123
46075,Jones,SD,56908,62558,61951,60635
46077,Kingsbury,SD,258500,273250,235822,226721
46079,Lake,SD,426723,465815,458969,467708
46081,Lawrence,SD,928677,966779,950585,960359
46083,Lincoln,SD,1605583,1771644,1922700,2024335
46085,Lyman,SD,142131,154208,151021,151982
46087,McCook,SD,178405,189146,177434,177212
46089,McPherson,SD,98686,109971,97195,96662
46091,Marshall,SD,237918,257199,248902,252436
46093,Meade,SD,558452,559930,563685,581681
46095,Mellette,SD,38373,43156,43212,45460
46097,Miner,SD,93990,106664,101853,104603
46099,Minnehaha,SD,15560633,14554510,14956999,15211106
46101,Moody,SD,247009,281047,283139,340276
46102,Oglala Lakota,SD,250790,231933,233446,233581
46103,Pennington,SD,4865160,4788228,4836595,4977817
46105,Perkins,SD,126345,138949,134967,142892
46107,Potter,SD,134524,144430,143270,152455
46109,Roberts,SD,320439,342831,338975,355603
46111,Sanborn,SD,111883,123142,120881,122050
46115,Spink,SD,350625,395969,411043,415413
46117,Stanley,SD,112194,114623,107504,111316
46119,Sully,SD,143160,160230,148265,151718
46121,Todd,SD,194923,188858,183592,188669
46123,Tripp,SD,237159,265768,264947,275508
46125,Turner,SD,256459,264408,261308,324488
46127,Union,SD,973267,1035377,1049404,1057071
46129,Walworth,SD,199011,213956,216804,231986
46135,Yankton,SD,972971,957884,943488,983538
46137,Ziebach,SD,47835,50576,46859,46091
47001,Anderson,TN,4043253,4113249,4148194,4065817
47003,Bedford,TN,1709181,1758024,1786311,1745346
47005,Benton,TN,276949,274403,274691,286510
47007,Bledsoe,TN,145800,152464,146805,150775
47009,Blount,TN,3907789,4089291,4127236,4188930
47011,Bradley,TN,4118130,4064293,3934834,4264901
47013,Campbell,TN,755514,763911,794165,796260
47015,Cannon,TN,177962,184751,185293,191320
47017,Carroll,TN,619499,619301,604000,625698
47019,Carter,TN,762008,749096,737286,754177
47021,Cheatham,TN,716277,727433,723993,768092
47023,Chester,TN,283342,273638,269873,270722
47025,Claiborne,TN,615595,621669,613334,615511
47027,Clay,TN,144919,148817,141924,151052
47029,Cocke,TN,599928,723527,804307,929036
47031,Coffee,TN,2137507,2237789,2307260,2474051
47033,Crockett,TN,387966,428433,447186,457949
47035,Cumberland,TN,1406821,1378425,1397361,1432850
47037,Davidson,TN,52747808,52817302,55282074,57914358
47039,Decatur,TN,285956,283240,270565,267599
47041,DeKalb,TN,529187,543348,540973,548095
47043,Dickson,TN,1242195,1279759,1316295,1366105
47045,Dyer,TN,1303708,1276460,1228140,1290136
47047,Fayette,TN,765837,782685,749142,740526
47049,Fentress,TN,345567,358603,356617,362775
47051,Franklin,TN,790897,823223,851037,863168
47053,Gibson,TN,1193530,1237697,1241173,1196796
47055,Giles,TN,788056,803801,809456,837123
47057,Grainger,TN,253871,256423,267565,265459
47059,Greene,TN,1835480,1919933,1923058,2004198
47061,Grundy,TN,162594,163629,153596,149493
47063,Hamblen,TN,2521733,2497764,2556447,2632581
47065,Hamilton,TN,20592625,20452156,21110087,21810400
47067,Hancock,TN,60855,61875,61765,62793
47069,Hardeman,TN,512173,534410,507894,496201
47071,Hardin,TN,868869,780149,767499,751887
47073,Hawkins,TN,1191802,1418095,1495711,1597431
47075,Haywood,TN,568453,557884,494883,516847
47077,Henderson,TN,749967,673208,647804,645609
47079,Henry,TN,1111916,1144483,1109614,1130621
47081,Hickman,TN,279537,270526,268624,267646
47083,Houston,TN,104803,98527,93510,94528
47085,Humphreys,TN,572992,592901,576200,578451
47087,Jackson,TN,133979,140947,134218,134176
47089,Jefferson,TN,1115113,1166083,1181855,1205681
47091,Johnson,TN,304371,301553,296387,307262
47093,Knox,TN,21980125,22140032,22827211,23652347
47095,Lake,TN,111632,136161,160433,200536
47097,Lauderdale,TN,656241,667273,688550,747353
47099,Lawrence,TN,822240,843789,854556,906071
47101,Lewis,TN,179663,180503,185099,189295
47103,Lincoln,TN,767246,776868,747041,742563
47105,Loudon,TN,1322466,1356519,1369357,1395439
47107,McMinn,TN,1616248,1658876,1636954,1687245
47109,McNairy,TN,471608,470475,507842,526844
47111,Macon,TN,346230,355607,360084,371423
47113,Madison,TN,4900926,4847852,4861190,4831935
47115,Marion,TN,593601,607238,605566,621114
47117,Marshall,TN,670371,692788,716200,751518
47119,Maury,TN,2627377,2675022,2685799,2711695
47121,Meigs,TN,156668,183367,176994,156244
47123,Monroe,TN,1025246,1022377,985738,1003627
47125,Montgomery,TN,4415309,4475407,4656302,4705498
47127,Moore,TN,137349,138831,139508,145934
47129,Morgan,TN,234027,227220,220046,214354
47131,Obion,TN,810855,860546,864251,958649
47133,Overton,TN,367423,377901,383188,397083
47135,Perry,TN,129823,120430,118844,120623
47137,Pickett,TN,79958,82425,77267,91590
47139,Polk,TN,207623,210259,196238,194557
47141,Putnam,TN,2633752,2768472,2923213,3094674
47143,Rhea,TN,1054919,1118774,1181420,1193777
47145,Roane,TN,2039641,1917363,1851325,1851833
47147,Robertson,TN,1657513,1817904,1865585,1935959
47149,Rutherford,TN,11460376,11974500,12495728,12490114
47151,Scott,TN,350013,391568,423996,449291
47153,Sequatchie,TN,215346,209822,213853,210435
47155,Sevier,TN,3532110,3423914,3493801,3557671
47157,Shelby,TN,59257970,58640053,58153129,58827683
47159,Smith,TN,506655,533268,539493,538230
47161,Stewart,TN,696032,633815,562782,563593
47163,Sullivan,TN,7008186,7093474,6818776,7191135
47165,Sumner,TN,4563015,4911930,5019288,5198361
47167,Tipton,TN,856402,871166,874946,896438
47169,Trousdale,TN,121022,121961,114952,121118
47171,Unicoi,TN,517962,542806,528819,530941
47173,Union,TN,246789,213355,207741,215548
47175,Van Buren,TN,72134,65477,62393,59091
47177,Warren,TN,1092859,1124077,1153731,1152871
47179,Washington,TN,5069271,5247566,5294336,5509607
47181,Wayne,TN,251727,245993,240702,237570
47183,Weakley,TN,824585,832366,827663,832750
47185,White,TN,550010,547289,542173,534682
47187,Williamson,TN,15223426,16208807,16519772,17973249
47189,Wilson,TN,3547480,3695689,3872040,4110632
48001,Anderson,TX,1658527,1677048,1729907,1672813
48003,Andrews,TX,1018074,1127725,1233168,1223220
48005,Angelina,TX,3184399,3123503,3230226,3186301
48007,Aransas,TX,528779,541939,544396,541068
48009,Archer,TX,253119,300260,295986,280175
48011,Armstrong,TX,31430,32271,33306,39339
48013,Atascosa,TX,1514256,1776673,2009953,2358265
48015,Austin,TX,1070796,1114520,1101326,1233130
48017,Bailey,TX,227048,265055,262836,295765
48019,Bandera,TX,250444,277321,286573,287923
48021,Bastrop,TX,1626854,1648069,1679359,1752446
48023,Baylor,TX,87331,95027,95795,119672
48025,Bee,TX,857903,883569,877061,845484
48027,Bell,TX,14196434,13882730,13792025,14182794
48029,Bexar,TX,84548540,88939134,96033849,102551558
48031,Blanco,TX,269593,311883,256986,285784
48033,Borden,TX,42502,45092,51787,86852
48035,Bosque,TX,379958,462690,477423,511881
48037,Bowie,TX,3323687,3312725,3419613,3596788
48039,Brazoria,TX,12523572,13238303,13373291,13516733
48041,Brazos,TX,7441069,7597251,7938927,8226879
48043,Brewster,TX,304541,305866,308074,313866
48045,Briscoe,TX,24761,27952,28515,48006
48047,Brooks,TX,230210,227183,231208,220233
48049,Brown,TX,1096898,1147079,1184498,1221988
48051,Burleson,TX,464850,470043,463616,487436
48053,Burnet,TX,1112816,1204370,1334602,1327870
48055,Caldwell,TX,713222,719956,744127,712760
48057,Calhoun,TX,1877178,1980049,1891763,1945956
48059,Callahan,TX,196988,209311,216074,228095
48061,Cameron,TX,8587099,8657897,8764179,8820725
48063,Camp,TX,325848,341624,337536,342719
48065,Carson,TX,642371,560776,578651,627788
48067,Cass,TX,588925,621844,635068,632990
48069,Castro,TX,425054,434313,451557,579434
48071,Chambers,TX,2069901,1902645,1755327,2015501
48073,Cherokee,TX,1049623,1087274,1070361,1100878
48075,Childress,TX,147269,153017,157851,170370
48077,Clay,TX,156339,165789,162348,177831
48079,Cochran,TX,78668,84277,83140,104609
48081,Coke,TX,62204,68881,67332,71259
48083,Coleman,TX,157130,184691,187520,186411
48085,Collin,TX,44148298,46208292,50147961,53942322
48087,Collingsworth,TX,66148,74899,76111,83774
48089,Colorado,TX,632028,674342,683617,704062
48091,Comal,TX,3587537,4047585,4417545,4812271
48093,Comanche,TX,292143,308771,315738,349142
48095,Concho,TX,71558,71789,73942,80017
48097,Cooke,TX,2324792,2558345,2767932,2652909
48099,Coryell,TX,1134429,1182279,1221531,1350913
48101,Cottle,TX,24223,25584,26443,28524
48103,Crane,TX,275934,287655,282909,247034
48105,Crockett,TX,138214,146947,142803,185838
48107,Crosby,TX,117767,125258,128356,147900
48109,Culberson,TX,99136,102776,96527,95862
48111,Dallam,TX,477856,548399,501286,556210
48113,Dallas,TX,227714939,229603961,233769856,243694189
48115,Dawson,TX,382772,399641,400131,441560
48117,Deaf Smith,TX,836810,959395,905797,1078865
48119,Delta,TX,76741,93237,104329,109387
48121,Denton,TX,19801208,21847211,23656004,26531359
48123,DeWitt,TX,720059,790112,908925,1000535
48125,Dickens,TX,74844,74714,75002,75730
48127,Dimmit,TX,628533,678296,738604,796438
48129,Donley,TX,82762,110368,87443,100880
48131,Duval,TX,357250,356317,337142,302962
48133,Eastland,TX,903118,1101963,1020602,948832
48135,Ector,TX,9770169,10312384,11064810,10555292
48137,Edwards,TX,35716,38851,42935,44886
48139,Ellis,TX,4382130,4547262,4597144,4706853
48141,El Paso,TX,26816915,26252237,26156294,26422971
48143,Erath,TX,1027594,1111596,1178438,1287106
48145,Falls,TX,302608,350913,352917,384925
48147,Fannin,TX,515923,536907,546183,567204
48149,Fayette,TX,1228844,1339266,1326200,1271076
48151,Fisher,TX,105784,117686,119352,123682
48153,Floyd,TX,154007,166859,168899,189851
48155,Foard,TX,22738,22788,23591,24979
48157,Fort Bend,TX,17651721,18778868,19185971,20133316
48159,Franklin,TX,224633,241775,250642,277788
48161,Freestone,TX,1183971,1165091,1091167,1229675
48163,Frio,TX,706497,766674,968154,880908
48165,Gaines,TX,710176,773449,827084,962866
48167,Galveston,TX,12106748,13431282,11918661,13108484
48169,Garza,TX,282814,302186,290597,291018
48171,Gillespie,TX,681438,717523,754151,783967
48173,Glasscock,TX,96532,98710,121766,155194
48175,Goliad,TX,410464,385939,378620,279668
48177,Gonzales,TX,642869,690529,696416,750748
48179,Gray,TX,1214964,1233608,1188765,1135768
48181,Grayson,TX,3657721,3722606,3756240,3847352
48183,Gregg,TX,8321480,8372791,8706571,8582212
48185,Grimes,TX,1229702,1187561,1069292,991377
48187,Guadalupe,TX,3509266,4874127,6221813,7592563
48189,Hale,TX,1207870,1178278,1174324,1261415
48191,Hall,TX,69317,83401,76951,84582
48193,Hamilton,TX,183918,190219,183396,194007
48195,Hansford,TX,402779,467368,485016,645796
48197,Hardeman,TX,82480,84513,88996,99154
48199,Hardin,TX,1128994,1261771,1196016,1155440
48201,Harris,TX,377095884,390462996,392944157,418407426
48203,Harrison,TX,3730271,3743575,3747399,4249818
48205,Hartley,TX,395998,551269,516291,669459
48207,Haskell,TX,146685,146971,151071,161841
48209,Hays,TX,4127576,4511960,4750873,5105084
48211,Hemphill,TX,467346,518551,565074,571023
48213,Henderson,TX,1360947,1466042,1548394,1634199
48215,Hidalgo,TX,16145021,16587355,17417305,18163380
48217,Hill,TX,666240,700758,738657,771155
48219,Hockley,TX,1232288,1306163,1370909,1460713
48221,Hood,TX,1580716,1759863,1981330,1931033
48223,Hopkins,TX,1103318,1161346,1179916,1180736
48225,Houston,TX,627422,641555,683595,760969
48227,Howard,TX,1417447,1519825,1446122,1488203
48229,Hudspeth,TX,110252,113827,115069,126655
48231,Hunt,TX,2840143,3021602,3198040,3177607
48233,Hutchinson,TX,1364783,1474373,1550440,1885302
48235,Irion,TX,129732,175031,243624,250757
48237,Jack,TX,433252,501524,544257,484075
48239,Jackson,TX,480116,513650,531522,549248
48241,Jasper,TX,864706,850472,885525,841288
48243,Jeff Davis,TX,55440,53329,54022,56411
48245,Jefferson,TX,21704922,23556141,21021182,23089143
48247,Jim Hogg,TX,162016,165524,168822,181678
48249,Jim Wells,TX,2448676,2489171,2635301,2252228
48251,Johnson,TX,3920358,4002535,4183461,4208223
48253,Jones,TX,408981,424485,446049,456964
48255,Karnes,TX,438663,465388,591694,840327
48257,Kaufman,TX,2541012,2604471,2638162,2727155
48259,Kendall,TX,1310225,1422790,1533480,1698756
48261,Kenedy,TX,170488,174304,173702,151117
48263,Kent,TX,20920,26006,25988,27517
48265,Kerr,TX,1556996,1569242,1615303,1652562
48267,Kimble,TX,121024,115138,110945,108150
48269,King,TX,15098,13579,14233,14194
48271,Kinney,TX,74678,81094,81802,82881
48273,Kleberg,TX,1117371,1202809,1183453,1223907
48275,Knox,TX,122812,137651,153918,139646
48277,Lamar,TX,1772858,1753918,1757389,1887880
48279,Lamb,TX,795211,888331,784272,806150
48281,Lampasas,TX,338227,343608,342882,353524
48283,La Salle,TX,417896,467662,503290,460151
48285,Lavaca,TX,608530,609042,606708,627785
48287,Lee,TX,659174,657199,718195,732813
48289,Leon,TX,609162,676010,737358,777531
48291,Liberty,TX,1559772,1509445,1542003,1537987
48293,Limestone,TX,1192676,1272592,1205235,1093525
48295,Lipscomb,TX,172177,173104,194888,201543
48297,Live Oak,TX,660222,758629,719595,798820
48299,Llano,TX,373143,356196,362228,510799
48301,Loving,TX,2753,3543,3559,4576
48303,Lubbock,TX,10743415,10851696,10928669,11199818
48305,Lynn,TX,110948,129395,134002,153208
48307,McCulloch,TX,317877,337484,349381,338341
48309,McLennan,TX,9951790,10785471,11203030,10660229
48311,McMullen,TX,66517,89132,110862,138701
48313,Madison,TX,350236,416421,425458,461462
48315,Marion,TX,168921,176799,166543,179795
48317,Martin,TX,193605,207944,215611,224948
48319,Mason,TX,110257,153752,158710,190082
48321,Matagorda,TX,1729826,1703468,1805333,1755428
48323,Maverick,TX,1074847,1096124,1153378,1224747
48325,Medina,TX,690195,730482,789643,810385
48327,Menard,TX,34540,34751,34032,38208
48329,Midland,TX,24144006,27780986,31023082,34581602
48331,Milam,TX,987529,1009238,976853,955621
48333,Mills,TX,100947,105063,126806,129911
48335,Mitchell,TX,231551,234177,253380,278605
48337,Montague,TX,579691,641936,645078,608592
48339,Montgomery,TX,21353812,25494690,26477861,25870938
48341,Moore,TX,1235892,1441011,1276777,1452347
48343,Morris,TX,737346,745201,668318,609416
48345,Motley,TX,20797,21062,22554,25183
48347,Nacogdoches,TX,1725091,1749696,1702016,1724005
48349,Navarro,TX,1327712,1384609,1421922,1448710
48351,Newton,TX,419287,332557,309519,393212
48353,Nolan,TX,791835,802003,807533,756270
48355,Nueces,TX,18320935,19718761,19436148,20990558
48357,Ochiltree,TX,974523,1087995,1175162,1227866
48359,Oldham,TX,120338,164466,168752,198714
48361,Orange,TX,3098246,3239390,3123141,2862573
48363,Palo Pinto,TX,855832,840036,889020,836556
48365,Panola,TX,914368,994302,1092220,1065228
48367,Parker,TX,2928337,3204786,3427167,3372195
48369,Parmer,TX,599378,852608,878205,1132289
48371,Pecos,TX,658833,607038,663157,662576
48373,Polk,TX,836765,853868,825043,832534
48375,Potter,TX,8038998,8120831,8137776,8144478
48377,Presidio,TX,222852,245766,227922,256265
48379,Rains,TX,131834,137175,141528,147007
48381,Randall,TX,2811090,3002356,3080441,3230219
48383,Reagan,TX,231715,240468,270869,273867
48385,Real,TX,43001,48320,52270,57509
48387,Red River,TX,182650,189358,189874,178826
48389,Reeves,TX,312500,335022,397710,427459
48391,Refugio,TX,296090,324107,328610,295932
48393,Roberts,TX,21787,24888,40397,69624
48395,Robertson,TX,960237,1045884,1058999,1045261
48397,Rockwall,TX,1923212,2216948,2559040,3059077
48399,Runnels,TX,244817,249495,244112,245060
48401,Rusk,TX,2331288,2310508,2131705,1973428
48403,Sabine,TX,223491,196485,186759,198294
48405,San Augustine,TX,114594,122728,122782,133042
48407,San Jacinto,TX,201912,202790,207617,251917
48409,San Patricio,TX,2350600,2375634,2331975,2295521
48411,San Saba,TX,114225,112690,120490,136024
48413,Schleicher,TX,108385,110424,116222,111091
48415,Scurry,TX,1077871,1210041,1263876,1284493
48417,Shackelford,TX,666874,806560,945203,1073388
48419,Shelby,TX,728988,792299,850083,979570
48421,Sherman,TX,175915,249570,227309,300333
48423,Smith,TX,11805664,12661523,13298219,13915956
48425,Somervell,TX,1278996,1273073,1154535,1230752
48427,Starr,TX,853574,871157,882045,964008
48429,Stephens,TX,635287,674596,658045,623877
48431,Sterling,TX,203468,205178,201685,192220
48433,Stonewall,TX,100926,143973,146270,193463
48435,Sutton,TX,422151,431582,477696,471972
48437,Swisher,TX,239126,325746,316865,412829
48439,Tarrant,TX,94158583,99298415,104451550,107573002
48441,Taylor,TX,5748366,5873392,6200249,6171216
48443,Terrell,TX,36084,33166,28965,27904
48445,Terry,TX,355627,366366,396209,437876
48447,Throckmorton,TX,75812,74436,70601,70638
48449,Titus,TX,2042527,1989024,1799875,1645365
48451,Tom Green,TX,4458796,4522469,4887008,4927408
48453,Travis,TX,80661565,84514404,87954858,94106718
48455,Trinity,TX,154439,160039,165772,166355
48457,Tyler,TX,257346,250862,265885,273670
48459,Upshur,TX,604782,636222,667263,658818
48461,Upton,TX,274571,290367,326938,374118
48463,Uvalde,TX,807987,869531,899295,888616
48465,Val Verde,TX,1450146,1359442,1374510,1428780
48467,Van Zandt,TX,773693,800018,815264,822044
48469,Victoria,TX,4425506,4710035,5031414,5015626
48471,Walker,TX,1721456,1729584,1764616,1765611
48473,Waller,TX,1550337,1645374,1762619,1730920
48475,Ward,TX,611527,634194,689780,684373
48477,Washington,TX,1376555,1450978,1695108,1896412
48479,Webb,TX,7488091,7410299,7781873,8103344
48481,Wharton,TX,1363797,1417330,1490079,1553934
48483,Wheeler,TX,282464,314600,308512,297693
48485,Wichita,TX,6330074,6608528,6216273,6221889
48487,Wilbarger,TX,622301,696278,633129,575415
48489,Willacy,TX,309059,403503,458224,511987
48491,Williamson,TX,16692317,17294513,18163091,20130044
48493,Wilson,TX,599667,704559,779065,803929
48495,Winkler,TX,321470,338677,364394,378346
48497,Wise,TX,2899972,2901383,3074469,2966520
48499,Wood,TX,836063,864039,865751,917198
48501,Yoakum,TX,738168,697520,749101,753135
48503,Young,TX,987853,1040588,1023768,1011928
48505,Zapata,TX,562016,607349,625633,482379
48507,Zavala,TX,183845,192081,201554,218392
49001,Beaver,UT,303157,357696,383143,423531
49003,Box Elder,UT,1705248,1867633,1812832,1964639
49005,Cache,UT,3514090,3597720,3662870,3766410
49007,Carbon,UT,1089930,1140488,1285153,1121580
49009,Daggett,UT,45459,41502,41957,48918
49011,Davis,UT,10710759,11650788,11813128,11940494
49013,Duchesne,UT,1196143,1242195,1322966,1275052
49015,Emery,UT,1046654,1049449,1037071,961613
49017,Garfield,UT,154674,146737,145895,154603
49019,Grand,UT,398648,396545,374492,396059
49021,Iron,UT,1092156,1130396,1237206,1279181
49023,Juab,UT,338700,381551,383610,419273
49025,Kane,UT,292110,319571,252702,256271
49027,Millard,UT,706663,803703,801355,776711
49029,Morgan,UT,173215,179953,201884,202052
49031,Piute,UT,21261,24866,27112,26175
49033,Rich,UT,55458,59057,60615,64223
49035,Salt Lake,UT,68328142,69229354,71412677,74448874
49037,San Juan,UT,430742,460706,435672,418074
49039,Sanpete,UT,513819,495446,475614,478256
49041,Sevier,UT,688690,766749,831708,775867
49043,Summit,UT,2936716,3055726,3125963,3227448
49045,Tooele,UT,1784581,1821094,1803961,1749383
49047,Uintah,UT,1965428,2064763,2299253,2327555
49049,Utah,UT,16964197,17277339,17865526,19350781
49051,Wasatch,UT,508231,562749,638424,646991
